player_id,first_name,last_name,full_name,is_active,birthdate,country,height,weight
1628979,Trevon,Duval,Trevon Duval,0,1998-08-03,USA,1.88,85.73
76624,Jack,Dwan,Jack Dwan,0,,Other,1.9825521472392638,95.76803733726356
76625,Craig,Dykema,Craig Dykema,0,1959-06-11,USA,2.03,86.18
76626,Gene,Dyker,Gene Dyker,0,1930-02-17,USA,1.98,102.06
202406,Jerome,Dyson,Jerome Dyson,0,,Other,1.9825521472392638,95.76803733726356
289,Ledell,Eackles,Ledell Eackles,0,1966-11-24,USA,1.96,104.78
76628,Jim,Eakins,Jim Eakins,0,1946-05-24,USA,2.11,97.52
768,Acie,Earl,Acie Earl,0,1970-06-23,USA,2.11,108.86
76630,Ed,Earle,Ed Earle,0,1927-04-28,USA,1.9,86.18
203921,Cleanthony,Early,Cleanthony Early,0,1991-04-17,USA,2.03,95.25
1631106,Tari,Eason,Tari Eason,1,2001-05-10,USA,2.03,97.52
76631,Mark,Eaton,Mark Eaton,0,,Other,1.9825521472392638,95.76803733726356
76632,Jerry,Eaves,Jerry Eaves,0,1959-02-08,USA,1.93,81.65
202365,Devin,Ebanks,Devin Ebanks,0,1989-10-28,USA,2.06,97.52
76633,Bill,Ebben,Bill Ebben,0,1935-10-07,USA,1.93,86.18
76634,Al,Eberhard,Al Eberhard,0,1952-05-10,USA,1.98,102.06
2569,Ndudi,Ebi,Ndudi Ebi,0,1984-06-18,USA,2.06,88.45
1630693,Jaime,Echenique,Jaime Echenique,0,1997-04-27,Colombia,2.08,117.03
204067,Jarell,Eddie,Jarell Eddie,0,,Other,1.9825521472392638,95.76803733726356
76635,Patrick,Eddie,Patrick Eddie,0,1967-12-27,USA,2.11,108.86
76636,Thomas,Eddleman,Thomas Eddleman,0,1922-12-27,USA,1.88,85.73
76637,Kent,Edelin,Kent Edelin,0,1962-05-24,USA,2.03,92.99
76638,Keith,Edmonson,Keith Edmonson,0,,Other,1.9825521472392638,95.76803733726356
721,Tyus,Edney,Tyus Edney,0,1973-02-14,USA,1.78,75.3
1630162,Anthony,Edwards,Anthony Edwards,1,2001-08-05,USA,1.93,102.06
76646,Bill,Edwards,Bill Edwards,0,1971-09-22,USA,2.03,97.52
898,Blue,Edwards,Blue Edwards,0,1965-10-31,USA,1.93,90.72
1629035,Carsen,Edwards,Carsen Edwards,0,1998-03-12,USA,1.8,90.72
2451,Corsley,Edwards,Corsley Edwards,0,1979-03-05,USA,2.06,124.74
346,Doug,Edwards,Doug Edwards,0,1971-01-21,USA,2.01,106.59
76641,Franklin,Edwards,Franklin Edwards,0,1959-02-02,USA,1.85,77.11
229,James,Edwards,James Edwards,0,,Other,1.9825521472392638,95.76803733726356
76643,Jay,Edwards,Jay Edwards,0,1969-01-03,USA,1.93,83.91
2823,John,Edwards,John Edwards,0,1981-07-31,USA,2.13,124.74
1630556,Kessler,Edwards,Kessler Edwards,1,,Other,1.9825521472392638,95.76803733726356
236,Kevin,Edwards,Kevin Edwards,0,1965-10-30,USA,1.9,95.25
1630306,Rob,Edwards,Rob Edwards,0,1997-01-20,USA,1.96,92.99
202197,Shane,Edwards,Shane Edwards,0,,Other,1.9825521472392638,95.76803733726356
1629053,Vincent,Edwards,Vincent Edwards,0,1996-04-05,USA,2.03,102.06
76647,Johnny,Egan,Johnny Egan,0,,Other,1.9825521472392638,95.76803733726356
76648,Lonnie,Eggleston,Lonnie Eggleston,0,1918-06-08,USA,1.83,77.11
76649,Eddie,Ehlers,Eddie Ehlers,0,1923-03-10,USA,1.9,89.81
378,Craig,Ehlo,Craig Ehlo,0,1961-08-11,USA,1.98,81.65
76651,Dick,Eichhorst,Dick Eichhorst,0,1933-10-21,USA,1.9,90.72
458,Howard,Eisley,Howard Eisley,0,1972-12-04,USA,1.88,83.91
1918,Obinna,Ekezie,Obinna Ekezie,0,1975-08-22,Nigeria,2.06,122.47
2064,Khalid,El-Amin,Khalid El-Amin,0,1979-04-25,USA,1.78,90.72
76653,Don,Eliason,Don Eliason,0,1918-07-24,USA,1.88,95.25
53,Mario,Elie,Mario Elie,0,1963-11-26,USA,1.96,102.06
1629604,CJ,Elleby,CJ Elleby,1,2000-06-16,USA,1.98,90.72
76655,Ray,Ellefson,Ray Ellefson,0,1922-11-18,USA,2.03,104.33
1627740,Henry,Ellenson,Henry Ellenson,0,1997-01-13,USA,2.08,108.86
201961,Wayne,Ellington,Wayne Ellington,0,1987-11-29,USA,1.93,93.89
76656,Bob,Elliott,Bob Elliott,0,,Other,1.9825521472392638,95.76803733726356
251,Sean,Elliott,Sean Elliott,0,1968-02-02,USA,2.03,99.79
76658,Alexander,Ellis,Alexander Ellis,0,1936-02-11,USA,1.96,83.91
76664,Bo,Ellis,Bo Ellis,0,,Other,1.9825521472392638,95.76803733726356
107,Dale,Ellis,Dale Ellis,0,1960-08-06,USA,2.01,92.99
1677,Harold,Ellis,Harold Ellis,0,1970-10-07,USA,1.96,99.79
76661,Joe,Ellis,Joe Ellis,0,1944-05-03,USA,1.98,79.38
1631165,Keon,Ellis,Keon Ellis,1,2000-01-08,USA,1.9,79.38
111,LaPhonso,Ellis,LaPhonso Ellis,0,1970-05-05,USA,2.03,108.86
1034,LeRon,Ellis,LeRon Ellis,0,1969-04-28,USA,2.06,102.06
76663,Leroy,Ellis,Leroy Ellis,0,1940-03-10,USA,2.11,95.25
101145,Monta,Ellis,Monta Ellis,0,1985-10-26,USA,1.9,83.91
442,Pervis,Ellison,Pervis Ellison,0,1967-04-03,USA,1.9825521472392638,95.76803733726356
600010,Len,Elmore,Len Elmore,0,1952-03-28,USA,2.08,99.79
1922,Francisco,Elson,Francisco Elson,0,,Other,1.9825521472392638,95.76803733726356
76667,Darrell,Elston,Darrell Elston,0,1952-08-15,USA,1.9,86.18
2408,Melvin,Ely,Melvin Ely,0,1978-05-02,USA,2.08,117.93
203954,Joel,Embiid,Joel Embiid,1,1994-03-16,Cameroon,2.13,127.01
76668,Wayne,Embry,Wayne Embry,0,1937-03-26,USA,2.03,108.86
2765,Andre,Emmett,Andre Emmett,0,1982-08-27,USA,1.96,104.33
76669,Ned,Endress,Ned Endress,0,1918-03-02,USA,1.88,90.72
76670,Chris,Engler,Chris Engler,0,1959-03-01,USA,2.11,111.13
76671,Wayne,Englestad,Wayne Englestad,0,1963-12-06,USA,2.03,111.13
76672,A.J.,English,A.J. English,0,1967-07-11,USA,1.9,79.38
76673,Alex,English,Alex English,0,1954-01-05,USA,2.03,86.18
76674,Claude,English,Claude English,0,1946-12-26,USA,1.93,83.91
76676,Jojo,English,Jojo English,0,1970-02-04,USA,1.93,88.45
203119,Kim,English,Kim English,0,1988-09-24,USA,1.98,90.72
76675,Scott,English,Scott English,0,1950-10-20,USA,1.98,92.99
76677,Gene,Englund,Gene Englund,0,1917-10-21,USA,1.93,92.99
203898,Tyler,Ennis,Tyler Ennis,0,1994-08-24,Canada,1.9,88.0
203516,James,Ennis III,James Ennis III,0,1990-07-01,USA,1.98,97.52
76678,Ray,Epps,Ray Epps,0,,Other,1.9825521472392638,95.76803733726356
201623,Semih,Erden,Semih Erden,0,1986-07-28,Turkey,2.13,108.86
76679,Bo,Erias,Bo Erias,0,1932-07-30,USA,1.9,99.79
76680,Keith,Erickson,Keith Erickson,0,1944-04-19,USA,1.96,88.45
76681,Julius,Erving,Julius Erving,0,1950-02-22,USA,2.01,90.72
1915,Evan,Eschmeyer,Evan Eschmeyer,0,1975-05-30,USA,2.11,113.4
76682,Jack,Eskridge,Jack Eskridge,0,1924-01-21,USA,1.96,90.72
76683,Vincenzo,Esposito,Vincenzo Esposito,0,1969-03-01,Italy,1.9,89.81
1629234,Drew,Eubanks,Drew Eubanks,1,1997-02-01,USA,2.08,111.13
76687,Bob,Evans,Bob Evans,0,1925-05-31,USA,1.88,79.38
967,Brian,Evans,Brian Evans,0,,Other,1.9825521472392638,95.76803733726356
76685,Earl,Evans,Earl Evans,0,1955-11-11,USA,2.03,91.63
1628980,Jacob,Evans,Jacob Evans,0,1997-06-18,USA,1.93,95.25
1628393,Jawun,Evans,Jawun Evans,0,,Other,1.9825521472392638,95.76803733726356
202379,Jeremy,Evans,Jeremy Evans,0,1987-10-24,USA,2.06,90.72
2230,Maurice,Evans,Maurice Evans,0,1978-11-08,USA,1.96,99.79
76686,Mike,Evans,Mike Evans,0,,Other,1.9825521472392638,95.76803733726356
2501,Reggie,Evans,Reggie Evans,0,1980-05-18,USA,2.03,111.13
201936,Tyreke,Evans,Tyreke Evans,0,1989-09-19,USA,1.98,99.79
101137,Daniel,Ewing,Daniel Ewing,0,1983-03-26,USA,1.9,83.91
121,Patrick,Ewing,Patrick Ewing,0,,Other,1.9825521472392638,95.76803733726356
201607,Patrick,Ewing,Patrick Ewing,0,1984-05-20,USA,2.03,106.59
203957,Dante,Exum,Dante Exum,0,1995-07-13,Australia,1.96,97.07
201963,Christian,Eyenga,Christian Eyenga,0,1989-06-22,Congo,2.01,95.25
203105,Festus,Ezeli,Festus Ezeli,0,1989-10-21,Nigeria,2.11,120.2
76689,Johnny,Ezersky,Johnny Ezersky,0,1905-04-04,USA,1.9825521472392638,95.76803733726356
76690,Joe,Fabel,Joe Fabel,0,1913-09-04,USA,1.85,86.18
76691,John,Fairchild,John Fairchild,0,1943-04-28,USA,2.01,92.99
1629605,Tacko,Fall,Tacko Fall,0,1995-12-10,Senegal,2.29,141.07
76692,Phil,Farbman,Phil Farbman,0,1924-04-03,USA,1.85,83.91
202702,Kenneth,Faried,Kenneth Faried,0,,Other,1.9825521472392638,95.76803733726356
76693,Dick,Farley,Dick Farley,0,1932-04-13,USA,1.93,86.18
200770,Jordan,Farmar,Jordan Farmar,0,1986-11-30,USA,1.88,81.65
2824,Desmon,Farmer,Desmon Farmer,0,1981-10-07,USA,1.96,99.79
76695,Jim,Farmer,Jim Farmer,0,1964-09-23,USA,1.93,86.18
76694,Mike,Farmer,Mike Farmer,0,1936-09-26,USA,2.01,95.25
1108,Tony,Farmer,Tony Farmer,0,1970-01-03,USA,2.06,110.68
76696,Bob,Faught,Bob Faught,0,,Other,1.9825521472392638,95.76803733726356
203543,Vitor,Faverani,Vitor Faverani,0,1988-05-05,Brazil,2.11,117.93
202324,Derrick,Favors,Derrick Favors,1,1991-07-15,USA,2.06,120.2
201174,Nick,Fazekas,Nick Fazekas,0,1985-06-17,USA,2.11,106.59
76697,Dave,Fedor,Dave Fedor,0,1940-12-10,USA,1.98,86.18
76698,Bob,Feerick,Bob Feerick,0,,Other,1.9825521472392638,95.76803733726356
76699,Butch,Feher,Butch Feher,0,1954-05-19,USA,1.93,83.91
994,Jamie,Feick,Jamie Feick,0,1974-07-03,USA,2.03,115.67
76701,Ron,Feiereisel,Ron Feiereisel,0,1931-08-06,USA,1.9,83.91
76702,George,Feigenbaum,George Feigenbaum,0,,Other,1.9825521472392638,95.76803733726356
76703,Dave,Feitl,Dave Feitl,0,1962-06-08,USA,2.11,106.59
1627770,Kay,Felder,Kay Felder,0,1995-03-29,USA,1.75,79.83
1626245,Cristiano,Felicio,Cristiano Felicio,0,1992-07-07,Brazil,2.11,122.47
203467,Carrick,Felix,Carrick Felix,0,1990-08-17,USA,1.98,91.17
101230,Noel,Felix,Noel Felix,0,1981-10-04,USA,2.06,102.06
76704,Ray,Felix,Ray Felix,0,1930-12-10,USA,2.11,99.79
101109,Raymond,Felton,Raymond Felton,0,1984-06-26,USA,1.85,92.99
76705,Jake,Fendley,Jake Fendley,0,1929-06-12,USA,1.83,81.65
76706,Bill,Fenley,Bill Fenley,0,1922-02-08,USA,1.9,86.18
2724,Desmond,Ferguson,Desmond Ferguson,0,1977-07-22,USA,2.01,95.25
1628390,Terrance,Ferguson,Terrance Ferguson,0,1998-05-17,USA,1.98,86.18
201164,Rudy,Fernandez,Rudy Fernandez,0,1985-04-04,Spain,1.9825521472392638,95.76803733726356
1628981,Bruno,Fernando,Bruno Fernando,1,1998-08-15,Angola,2.08,108.86
76707,Eric,Fernsten,Eric Fernsten,0,1953-11-01,USA,2.08,92.99
76708,Al,Ferrari,Al Ferrari,0,1933-07-06,USA,1.93,86.18
76709,Rolando,Ferreira,Rolando Ferreira,0,1964-05-24,USA,2.16,108.86
273,Duane,Ferrell,Duane Ferrell,0,1965-02-28,USA,2.01,97.52
1627812,Yogi,Ferrell,Yogi Ferrell,0,1993-05-09,USA,1.83,80.74
76711,Arnie,Ferrin,Arnie Ferrin,0,1925-07-29,USA,1.93,81.65
76712,Bob,Ferry,Bob Ferry,0,1937-05-31,USA,2.03,104.33
198,Danny,Ferry,Danny Ferry,0,1966-10-17,USA,2.08,106.59
201178,Kyrylo,Fesenko,Kyrylo Fesenko,0,1986-12-24,Ukraine,2.16,127.01
76713,Kenny,Fields,Kenny Fields,0,1962-02-09,USA,1.96,99.79
202361,Landry,Fields,Landry Fields,0,1988-06-27,USA,2.01,97.52
76714,Ron,Filipek,Ron Filipek,0,1944-02-05,USA,1.96,92.99
76715,Greg,Fillmore,Greg Fillmore,0,1947-03-07,USA,2.16,108.86
76716,Hank,Finkel,Hank Finkel,0,1942-04-20,USA,2.13,108.86
714,Michael,Finley,Michael Finley,0,1973-03-06,USA,2.01,102.06
76717,Danny,Finn,Danny Finn,0,1928-05-27,USA,1.85,83.91
1627827,Dorian,Finney-Smith,Dorian Finney-Smith,1,,Other,1.9825521472392638,95.76803733726356
900,Matt,Fish,Matt Fish,0,,Other,1.9825521472392638,95.76803733726356
965,Derek,Fisher,Derek Fisher,0,1974-08-09,USA,1.85,95.25
2809,Gerald,Fitch,Gerald Fitch,0,1982-08-12,USA,1.9,85.28
1630238,Malik,Fitts,Malik Fitts,1,1997-07-04,USA,1.96,104.33
76720,Bob,Fitzgerald,Bob Fitzgerald,0,,Other,1.9825521472392638,95.76803733726356
76719,Dick,Fitzgerald,Dick Fitzgerald,0,1920-11-18,USA,1.88,79.38
2033,Marcus,Fizer,Marcus Fizer,0,1978-08-10,USA,1.9825521472392638,95.76803733726356
76721,Jerry,Fleishman,Jerry Fleishman,0,1922-02-14,USA,1.88,86.18
76722,Al,Fleming,Al Fleming,0,1954-04-05,USA,2.01,97.52
76723,Ed,Fleming,Ed Fleming,0,1933-07-25,USA,1.9,85.73
313,Vern,Fleming,Vern Fleming,0,,Other,1.9825521472392638,95.76803733726356
2784,Luis,Flores,Luis Flores,0,1981-04-11,USA,1.88,88.45
76725,Bruce,Flowers,Bruce Flowers,0,1957-06-13,USA,2.03,102.06
76726,Sleepy,Floyd,Sleepy Floyd,0,1960-03-06,USA,1.9,77.11
201938,Jonny,Flynn,Jonny Flynn,0,1989-02-06,USA,1.83,83.91
1630201,Malachi,Flynn,Malachi Flynn,1,,Other,1.9825521472392638,95.76803733726356
76727,Mike,Flynn,Mike Flynn,0,,Other,1.9825521472392638,95.76803733726356
76728,Larry,Fogle,Larry Fogle,0,1953-03-19,USA,1.96,92.99
76729,Jack,Foley,Jack Foley,0,1939-04-19,USA,1.9,77.11
1829,Ike,Fontaine,Ike Fontaine,0,1975-04-16,USA,1.9825521472392638,95.76803733726356
76731,Levi,Fontaine,Levi Fontaine,0,,Other,1.9825521472392638,95.76803733726356
1631323,Simone,Fontecchio,Simone Fontecchio,1,1995-12-09,Italy,2.01,94.8
202880,Jeff,Foote,Jeff Foote,0,1987-07-14,USA,2.13,120.2
1627854,Bryn,Forbes,Bryn Forbes,1,1993-07-23,USA,1.88,92.99
201814,Gary,Forbes,Gary Forbes,0,1985-02-25,Panama,2.01,99.79
1630758,Aleem,Ford,Aleem Ford,0,1997-12-22,USA,2.03,99.79
76732,Alphonso,Ford,Alphonso Ford,0,,Other,1.9825521472392638,95.76803733726356
2228,Alton,Ford,Alton Ford,0,1981-05-29,USA,2.06,127.01
76733,Chris,Ford,Chris Ford,0,1949-01-11,USA,1.96,86.18
76734,Don,Ford,Don Ford,0,1952-12-31,USA,2.06,97.52
76735,Jake,Ford,Jake Ford,0,1946-04-29,USA,1.9,81.65
76736,Phil,Ford,Phil Ford,0,1956-02-09,USA,1.88,79.38
101213,Sharrod,Ford,Sharrod Ford,0,,Other,1.9825521472392638,95.76803733726356
726,Sherell,Ford,Sherell Ford,0,1972-08-26,USA,2.01,95.25
2551,T.J.,Ford,T.J. Ford,0,1983-03-24,USA,1.83,74.84
76738,Donnie,Forman,Donnie Forman,0,1926-01-17,USA,1.78,79.38
76739,Bayard,Forrest,Bayard Forrest,0,1954-07-08,USA,2.08,106.59
1630235,Trent,Forrest,Trent Forrest,1,1998-06-12,USA,1.93,95.25
2218,Joseph,Forte,Joseph Forte,0,1981-03-23,USA,1.93,88.0
202622,Courtney,Fortson,Courtney Fortson,0,1988-05-23,USA,1.8,83.91
1504,Danny,Fortson,Danny Fortson,0,1976-03-27,USA,2.03,117.93
76740,Fred,Foster,Fred Foster,0,,Other,1.9825521472392638,95.76803733726356
323,Greg,Foster,Greg Foster,0,1968-10-03,USA,2.11,113.4
1902,Jeff,Foster,Jeff Foster,0,1977-01-16,USA,2.11,113.4
76742,Rod,Foster,Rod Foster,0,1960-10-10,USA,1.85,72.57
1630701,Michael,Foster Jr.,Michael Foster Jr.,1,2003-01-16,USA,2.03,113.4
2238,Antonis,Fotsis,Antonis Fotsis,0,,Other,1.9825521472392638,95.76803733726356
203095,Evan,Fournier,Evan Fournier,1,1992-10-29,France,1.98,92.99
76744,Larry,Foust,Larry Foust,0,1928-06-24,USA,2.06,97.52
76745,Jerry,Fowler,Jerry Fowler,0,1927-06-20,USA,2.01,104.33
1762,Tremaine,Fowlkes,Tremaine Fowlkes,0,1976-04-11,USA,2.03,99.79
1628368,De'Aaron,Fox,De'Aaron Fox,1,1997-12-20,USA,1.9,83.91
76746,Harold,Fox,Harold Fox,0,1949-08-29,USA,1.88,79.38
76747,Jim,Fox,Jim Fox,0,1943-04-07,USA,2.08,104.33
296,Rick,Fox,Rick Fox,0,1969-07-24,Canada,2.01,106.59
200751,Randy,Foye,Randy Foye,0,1983-09-24,USA,1.93,98.88
1502,Adonal,Foyle,Adonal Foyle,0,1975-03-09,St. Vincent & Grenadines,2.08,122.47
2499,Richie,Frahm,Richie Frahm,0,,Other,1.9825521472392638,95.76803733726356
1883,Steve,Francis,Steve Francis,0,1977-02-21,USA,1.9,95.25
76748,Tellis,Frank,Tellis Frank,0,1965-04-26,USA,2.08,102.06
76749,Nat,Frankel,Nat Frankel,0,1913-11-03,USA,1.83,88.45
203479,Jamaal,Franklin,Jamaal Franklin,0,1991-07-21,USA,1.96,86.64
1629606,Robert,Franks,Robert Franks,0,,Other,1.9825521472392638,95.76803733726356
204025,Tim,Frazier,Tim Frazier,0,1990-11-01,USA,1.83,77.11
76750,Walt,Frazier,Walt Frazier,0,1945-03-29,USA,1.93,90.72
76751,Will,Frazier,Will Frazier,0,1942-08-24,USA,2.01,95.25
1626187,Michael,Frazier II,Michael Frazier II,0,1994-03-08,USA,1.9,90.72
1628982,Melvin,Frazier Jr.,Melvin Frazier Jr.,0,1996-08-30,USA,1.96,97.52
76752,Anthony,Frederick,Anthony Frederick,0,1964-12-07,USA,2.01,92.99
202690,Jimmer,Fredette,Jimmer Fredette,0,1989-02-25,USA,1.88,88.45
76753,World,Free,World Free,0,1953-12-09,USA,1.9,83.91
202683,Enes,Freedom,Enes Freedom,0,1992-05-20,Turkey,2.08,113.4
200777,Joel,Freeland,Joel Freeland,0,1987-02-07,United Kingdom,2.08,102.06
76754,Donnie,Freeman,Donnie Freeman,0,1944-07-18,USA,1.9,83.91
76755,Gary,Freeman,Gary Freeman,0,1948-07-25,USA,2.06,95.25
76756,Rod,Freeman,Rod Freeman,0,1950-11-05,USA,2.01,102.06
2782,Matt,Freije,Matt Freije,0,1981-10-02,USA,2.06,112.94
76757,Frido,Frey,Frido Frey,0,1921-10-26,USA,1.88,88.45
76758,Larry,Friend,Larry Friend,0,1935-04-14,USA,1.93,83.91
76759,Pat,Frink,Pat Frink,0,1945-02-18,USA,1.93,88.45
76760,Jim,Fritsche,Jim Fritsche,0,1931-12-10,USA,2.03,95.25
101112,Channing,Frye,Channing Frye,0,1983-05-17,USA,2.13,115.67
76761,Bernie,Fryer,Bernie Fryer,0,1949-12-25,USA,1.9,83.91
76762,Frank,Fucarino,Frank Fucarino,0,1920-07-24,USA,1.88,79.38
76763,Herm,Fuetsch,Herm Fuetsch,0,1918-07-06,USA,1.83,77.11
76764,Joe,Fulks,Joe Fulks,0,1921-10-26,USA,1.96,86.18
2673,Hiram,Fuller,Hiram Fuller,0,1981-05-13,USA,2.06,108.86
957,Todd,Fuller,Todd Fuller,0,1974-07-25,USA,1.9825521472392638,95.76803733726356
76765,Tony,Fuller,Tony Fuller,0,1958-09-04,USA,1.93,81.65
1628365,Markelle,Fultz,Markelle Fultz,1,1998-05-29,USA,1.93,94.8
1444,Lawrence,Funderburke,Lawrence Funderburke,0,1970-12-15,USA,2.06,104.33
76767,Terry,Furlow,Terry Furlow,0,1954-10-18,USA,1.96,86.18
76768,Billy,Gabor,Billy Gabor,0,1922-05-13,USA,1.8,77.11
1629117,Wenyen,Gabriel,Wenyen Gabriel,1,1997-03-26,South Sudan,2.06,92.99
203583,Abdul,Gaddy,Abdul Gaddy,1,,Other,1.9825521472392638,95.76803733726356
2429,Dan,Gadzuric,Dan Gadzuric,0,1978-02-02,Netherlands,2.11,108.86
202070,Tony,Gaffney,Tony Gaffney,0,1984-11-14,USA,2.03,92.99
1629655,Daniel,Gafford,Daniel Gafford,1,1998-10-01,USA,2.08,106.14
101184,Deng,Gai,Deng Gai,0,1982-03-22,South Sudan,2.06,113.4
76769,Elmer R.,Gainer,Elmer R. Gainer,0,1905-04-02,USA,1.9825521472392638,95.76803733726356
76770,Corey,Gaines,Corey Gaines,0,1965-06-01,USA,1.9,88.45
2558,Reece,Gaines,Reece Gaines,0,1981-01-07,USA,1.98,92.99
202178,Sundiata,Gaines,Sundiata Gaines,0,1986-04-18,USA,1.85,90.72
76771,Mike,Gale,Mike Gale,0,1950-07-18,USA,1.93,83.91
76772,Chad,Gallagher,Chad Gallagher,0,1969-05-30,USA,2.08,115.67
76773,Harry,Gallatin,Harry Gallatin,0,1927-04-26,USA,1.98,95.25
201568,Danilo,Gallinari,Danilo Gallinari,1,1988-08-08,Italy,2.08,107.05
204038,Langston,Galloway,Langston Galloway,1,1991-12-09,USA,1.85,90.72
76774,Dave,Gambee,Dave Gambee,0,1937-04-16,USA,1.98,97.52
333,Kevin,Gamble,Kevin Gamble,0,1965-11-13,USA,1.96,95.25
76776,Bob,Gantt,Bob Gantt,0,1922-06-22,USA,1.93,92.99
200816,Jorge,Garbajosa,Jorge Garbajosa,0,1977-12-19,Spain,2.06,111.13
2092,Ruben,Garces,Ruben Garces,0,1973-10-17,USA,1.9825521472392638,95.76803733726356
2682,Alex,Garcia,Alex Garcia,0,,Other,1.9825521472392638,95.76803733726356
101128,Francisco,Garcia,Francisco Garcia,0,1981-12-31,Dominican Republic,2.01,97.52
76778,Earl,Gardner,Earl Gardner,0,1923-09-18,USA,1.9,88.45
201242,Thomas,Gardner,Thomas Gardner,0,1985-02-08,USA,1.96,102.06
76779,Vern,Gardner,Vern Gardner,0,1925-05-14,USA,1.96,90.72
76780,Jack,Garfinkel,Jack Garfinkel,0,1918-06-13,USA,1.83,86.18
1627868,Patricio,Garino,Patricio Garino,0,1993-05-17,Argentina,1.98,92.08
1629636,Darius,Garland,Darius Garland,1,2000-01-26,USA,1.85,87.09
76781,Gary,Garland,Gary Garland,0,1957-10-12,USA,1.93,81.65
76782,Winston,Garland,Winston Garland,0,,Other,1.9825521472392638,95.76803733726356
76783,Dick,Garmaker,Dick Garmaker,0,1932-10-29,USA,1.9,90.72
1612,Chris,Garner,Chris Garner,0,1975-02-23,USA,1.78,70.76
76785,Bill,Garnett,Bill Garnett,0,1960-04-22,USA,2.06,102.06
708,Kevin,Garnett,Kevin Garnett,0,1976-05-19,USA,2.11,108.86
1831,Marlon,Garnett,Marlon Garnett,0,1975-07-03,USA,1.88,84.37
1628656,Billy,Garrett,Billy Garrett,0,1994-10-16,USA,1.98,97.52
76786,Calvin,Garrett,Calvin Garrett,0,1956-07-11,USA,2.01,86.18
1051,Dean,Garrett,Dean Garrett,0,1966-11-27,USA,2.11,113.4
203197,Diante,Garrett,Diante Garrett,0,1988-11-03,USA,1.93,86.18
76788,Eldo,Garrett,Eldo Garrett,0,1947-01-31,USA,1.9,83.91
1630585,Marcus,Garrett,Marcus Garrett,1,1998-11-09,USA,1.96,92.99
76789,Rowland,Garrett,Rowland Garrett,0,1950-07-16,USA,1.98,95.25
76790,Tom,Garrick,Tom Garrick,0,1966-07-07,USA,1.88,83.91
76791,John,Garris,John Garris,0,1959-06-06,USA,2.03,92.99
1619,Kiwane,Garris,Kiwane Garris,0,,Other,1.9825521472392638,95.76803733726356
1727,Pat,Garrity,Pat Garrity,0,1976-08-23,USA,2.06,107.95
1630586,Usman,Garuba,Usman Garuba,1,2002-03-09,Spain,2.03,103.87
76793,Jim,Garvin,Jim Garvin,0,1950-02-05,USA,2.01,90.72
1630568,Luka,Garza,Luka Garza,1,,Other,1.9825521472392638,95.76803733726356
201188,Marc,Gasol,Marc Gasol,0,,Other,1.9825521472392638,95.76803733726356
2200,Pau,Gasol,Pau Gasol,0,1980-07-06,Spain,2.13,113.4
76794,Frank,Gates,Frank Gates,0,,Other,1.9825521472392638,95.76803733726356
423,Chris,Gatling,Chris Gatling,0,1967-09-03,USA,1.9825521472392638,95.76803733726356
930,Kenny,Gattison,Kenny Gattison,0,,Other,1.9825521472392638,95.76803733726356
200752,Rudy,Gay,Rudy Gay,1,1986-08-17,USA,2.03,113.4
76797,Ed,Gayda,Ed Gayda,0,1927-05-11,USA,1.93,95.25
1845,Andrew,Gaze,Andrew Gaze,0,1965-07-24,USA,1.9825521472392638,95.76803733726356
1627771,Michael,Gbinije,Michael Gbinije,0,1992-06-05,USA,2.01,90.72
1002,Reggie,Geary,Reggie Geary,0,1973-08-31,USA,1.88,84.82
202087,Alonzo,Gee,Alonzo Gee,0,1987-05-29,USA,1.98,102.06
761,Matt,Geiger,Matt Geiger,0,1969-09-10,USA,1.9825521472392638,95.76803733726356
101153,Mickael,Gelabale,Mickael Gelabale,0,1983-05-22,France,2.01,97.52
1904,Devean,George,Devean George,0,1977-08-29,USA,2.03,106.59
76800,Jack,George,Jack George,0,1928-11-13,USA,1.9,86.18
202331,Paul,George,Paul George,1,,Other,1.9825521472392638,95.76803733726356
76801,Tate,George,Tate George,0,,Other,1.9825521472392638,95.76803733726356
1627875,Marcus,Georges-Hunt,Marcus Georges-Hunt,0,1994-03-28,USA,1.96,102.51
76802,Gus,Gerard,Gus Gerard,0,1953-07-27,USA,2.03,90.72
76803,Derrick,Gervin,Derrick Gervin,0,1963-03-28,USA,2.03,90.72
76804,George,Gervin,George Gervin,0,1952-04-27,USA,2.01,81.65
76805,Gorham,Getchell,Gorham Getchell,0,1920-08-14,USA,1.93,92.99
76806,John,Gianelli,John Gianelli,0,1950-06-10,USA,2.08,99.79
76807,Dick,Gibbs,Dick Gibbs,0,1948-12-20,USA,1.96,95.25
200789,Daniel,Gibson,Daniel Gibson,0,,Other,1.9825521472392638,95.76803733726356
76808,Dee,Gibson,Dee Gibson,0,1923-08-25,USA,1.8,79.38
1626780,Jonathan,Gibson,Jonathan Gibson,0,1987-11-08,USA,1.88,83.91
76809,Mel,Gibson,Mel Gibson,0,,Other,1.9825521472392638,95.76803733726356
76810,Mike,Gibson,Mike Gibson,0,1960-10-27,USA,2.08,92.99
201959,Taj,Gibson,Taj Gibson,1,1985-06-24,USA,2.06,105.23
76811,Ward,Gibson,Ward Gibson,0,1921-12-05,USA,1.96,89.81
201592,J.R.,Giddens,J.R. Giddens,0,1985-02-13,USA,1.96,97.52
